comparison_key,reason,banner,market,year,period,product_id,product,promo_id,promo_status,forecast_incremental_cases,execution_start,execution_end,source_workbook,source_sheet,source_row,description
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSHSP-24/284,SOUPS 24/284ML,000IVV5Z3,Committed,0.0,2026-04-09,2026-04-15,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1056,TD Sobeys C10F25 Condensed Promo 1WK W/S 04-09
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-6/12,SS KCOMP 6/12CT,000ISF1UD,Committed,0.0,2026-04-09,2026-04-15,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1059,TD Freshco TH Lg Tins & SS 1 week
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-6/10,SS KCOMP 6/10CT,000ISF1UD,Committed,0.0,2026-04-09,2026-04-15,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1060,TD Freshco TH Lg Tins & SS 1 week
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ISEWAT,Committed,0.0,2026-05-21,2026-05-27,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1064,TD Wholesale 300g Bags
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDDCR-6/750,CREAMER 6/750ML,000ISF3UR,Committed,0.0,2026-04-30,2026-06-03,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1078,TD Wholesale TH Creamers 750ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-6/12,SS KCOMP 6/12CT,000ISEXXD,Committed,0.0,2026-04-30,2026-07-01,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1092,TD Wholesale P5 Kcup 12ct
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-6/10,SS KCOMP 6/10CT,000ISEXXD,Committed,0.0,2026-04-30,2026-07-01,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1094,TD Wholesale P5 Kcup 12ct
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-6/10,SS KCOMP 6/10CT,000ISEXXD,Committed,0.0,2026-04-30,2026-07-01,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1095,TD Wholesale P5 Kcup 12ct
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000JCNH7A,Committed,0.0,2026-05-01,2026-05-06,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1097,TD Sobeys ROC R&G 300GR LUMP SUM AD
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSIC-12/470,SYRUPS 12/470ML,000J8X954,Committed,0.0,2026-05-14,2026-05-20,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1101,TD Sobeys C2F26 Syrups 1WK
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRDIC-6/142,ICED COFFEE 6/1.42L,000J8X94W,Committed,0.0,2026-05-14,2026-05-27,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1103,TD Sobeys C2F26 RTD 1.42L
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSIC-12/470,SYRUPS 12/470ML,000J8P2OQ,Committed,0.0,2026-05-20,2026-05-27,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1105,TD Sobeys C2F26 RTD & Syrups LS Tribute
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRDIC-6/142,ICED COFFEE 6/1.42L,000J8P2OQ,Committed,0.0,2026-05-20,2026-05-27,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1106,TD Sobeys C2F26 RTD & Syrups LS Tribute
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320923230,TDL ICED COFFEE VANILLA EXTRACT 6/1.42 L,000J95ZLW,Committed,0.0,2026-05-28,2026-06-03,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1108,TD Freshco RTD 1.42L
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320923231,TDL ICED COFFEE CARAMEL EXTRACT 6/1.42 L,000J95ZLW,Committed,0.0,2026-05-28,2026-06-03,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1109,TD Freshco RTD 1.42L
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320923208,TDL ICED COFFEE BLACK EXTRACT 6/1.42 L,000J95ZLW,Committed,0.0,2026-05-28,2026-06-03,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1110,TD Freshco RTD 1.42L
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/48,SS KCOMP 4/48CT,000JD91WK,Committed,0.0,2026-05-22,2026-05-29,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1112,TD Sobeys C2F26 lump sum ad 48ct
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSIC-12/470,SYRUPS 12/470ML,000J6XSGC,Committed,0.0,2026-06-04,2026-06-10,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1115,TD Sobeys C2F26 Syrups 12/470ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-6/10,SS KCOMP 6/10CT,000ISF1Z0,Committed,0.0,2026-06-04,2026-06-10,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1118,TD Freshco 300gr & SS 1 WK
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDIC-12/100,INSTANT COFFEE 12/100GR,000ISF5T5,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1123,TD Wholesale 30ct & instant 100gr
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRGSC-6/640,R&G SMALL CAN 6/640GR,000ISEZ2N,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1127,TD Sobeys C2F26 Roast & Ground
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ISEZ2N,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1129,TD Sobeys C2F26 Roast & Ground
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-1/30,SS KCOMP 1/30CT,000J6XSFN,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1133,TD Sobeys C2F26 GOLD PACKAGE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320909463,TDL COFFEE FINE GRIND HALF DRP 126/930GR,000ISEVI4,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1136,"TD Sobeys C2F26 Instant, Nespr, Tassimo, 30ct & 300GR"
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/30,SS KCOMP 4/30CT,000ISEVI4,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1140,"TD Sobeys C2F26 Instant, Nespr, Tassimo, 30ct & 300GR"
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/30,SS KCOMP 4/30CT,000ISEVI4,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1141,"TD Sobeys C2F26 Instant, Nespr, Tassimo, 30ct & 300GR"
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDNC-10/10,NCOMP 10/10CT,000ISEVI4,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1143,"TD Sobeys C2F26 Instant, Nespr, Tassimo, 30ct & 300GR"
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDIC-6/300,INSTANT COFFEE 6/300GR,000ISEVI4,Committed,0.0,2026-06-04,2026-07-08,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1145,"TD Sobeys C2F26 Instant, Nespr, Tassimo, 30ct & 300GR"
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRDIC-6/142,ICED COFFEE 6/1.42L,000JC34FT,Committed,0.0,2026-06-11,2026-06-17,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1148,TD Sobeys C2F26 RTD 1.42L 1WK
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRDIC-6/142,ICED COFFEE 6/1.42L,000JC2VDG,Committed,0.0,2026-06-18,2026-06-24,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1150,TD Sobeys C2F26 RTD 1.42L 1WK
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/48,SS KCOMP 4/48CT,000J6XSG3,Committed,0.0,2026-06-18,2026-06-24,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1155,TD Sobeys C2F26 Single Serve 48CT
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320923706,TDL COFFEE FINE GRIND 1/2 DRP 126/875 GR,000ISF6PO,Committed,0.0,2026-06-18,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1158,TD Freshco TH 30ct/Lg Tins Summer Promo
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/30,SS KCOMP 4/30CT,000ISF6PO,Committed,0.0,2026-06-18,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1159,TD Freshco TH 30ct/Lg Tins Summer Promo
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSIC-12/470,SYRUPS 12/470ML,000JCWSXF,Committed,0.0,2026-06-25,2026-07-01,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1165,TD Sobeys C3F26 Syrups 1WK
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDDCR-6/750,CREAMER 6/750ML,000ISF77L,Committed,0.0,2026-06-25,2026-07-01,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1167,TD Wholesale TH Creamers 750ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRDIC-6/142,ICED COFFEE 6/1.42L,000JC2VD6,Committed,0.0,2026-07-02,2026-07-15,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1171,TD Sobeys C2F26 RTD 1.42L
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDL,TDL CAN,000J6XSFY,Committed,0.0,2026-07-09,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1182,TD Sobeys C3F26 SILVER PACKAGE 75k IN LIEU OF 2025 LT CRC
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDL,TDL CAN,000JE6AHT,Committed,0.0,2026-07-09,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1184,TD Sobeys C3F26 SILVER PACKAGE 60K IN LIEU OF 2025 LT CRC
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRDIC-6/142,ICED COFFEE 6/1.42L,000JCZA1X,Committed,0.0,2026-07-09,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1189,TD Sobeys C3F26 RTD 1.42L SILVER PACKAGE  75K
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDTB-9/20,TEA BAG 9/20CT,000ISEVKS,Committed,0.0,2026-07-09,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1191,TD Sobeys C3F26 Tea & Instant 100gr
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDIC-36/100,INSTANT COFFEE 36/100GR,000ISEVKS,Committed,0.0,2026-07-09,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1193,TD Sobeys C3F26 Tea & Instant 100gr
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDL,TDL CAN,000J732EE,Planned,0.0,2026-07-09,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1214,TD Sobeys C3F26 TRIBUTE AD FEES
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320923704,TDL DARK ROAST CAN 6/825 GR,000JDDCMZ,Committed,0.0,2026-07-30,2026-08-05,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1219,TD Sobeys C3F26 Single Serve 30CT
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320923703,TDL COFFEE FINE GRIND CAN 6/875 GR,000JDDCMZ,Committed,0.0,2026-07-30,2026-08-05,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1220,TD Sobeys C3F26 Single Serve 30CT
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDDCR-6/750,CREAMER 6/750ML,000ISEWD1,Committed,0.0,2026-07-30,2026-08-05,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1223,TD Wholesale TH Creamers 750ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDL,TDL CAN,000ISF5SB,Planned,0.0,2026-08-01,2026-08-31,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1230,TD Sob National Golf
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/48,SS KCOMP 4/48CT,000JE6AHB,Committed,0.0,2026-08-05,2026-08-12,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1232,TD Sobeys C3F26 K-cup 48CT LS AD FEES 15k IN LIEU OF 2025 LT
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000ISEX9E,Committed,0.0,2026-08-13,2026-09-16,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1250,TD Sobeys C4F26 Hot Beverage
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDNC-32/10,NCOMP 32/10CT,000ISF52K,Committed,0.0,2026-08-13,2026-09-16,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1255,TD Sobeys C4F26 Nespresso & Tassimo
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000J6XSFS,Committed,0.0,2026-08-13,2026-09-16,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1260,TD Sobeys C4F26 LS AD FEES 75k IN LIEU OF 2025 LT CRC
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRDIC-6/142,ICED COFFEE 6/1.42L,000JC7FTF,Committed,0.0,2026-08-13,2026-09-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1272,TD Freshco C4F26 RTD display 70k
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDL,TDL CAN,000ISF1WA,Planned,0.0,2026-08-07,2026-08-07,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1280,TD FRESHCO Golf Tournament
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-6/12,SS KCOMP 6/12CT,000ISF6SX,Planned,0.0,2026-08-13,2026-09-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1292,TD Freshco TH Back School Event Lumpsum
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-1/30,SS KCOMP 1/30CT,000ISF3V2,Committed,0.0,2026-08-27,2026-09-02,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1296,TD Wholesale P9 30ct
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDDCR-6/750,CREAMER 6/750ML,000ISF77S,Committed,0.0,2026-08-27,2026-09-02,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1298,TD Wholesale TH Creamers 750ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDTB-9/20,TEA BAG 9/20CT,000ISF6OS,Committed,0.0,2026-08-27,2026-09-02,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1300,TD Sobeys C4F26 Tea & Instant 100gr
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/48,SS KCOMP 4/48CT,000JE6AHM,Committed,0.0,2026-09-09,2026-09-16,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1319,TD Sobeys C4F26 K-cup 48CT LS AD FEES 15k IN LIEU OF 2025 LT
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDDCR-6/750,CREAMER 6/750ML,000ISF780,Committed,0.0,2026-09-17,2026-10-21,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1335,TD Wholesale TH Creamers 750ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDIC-12/100,INSTANT COFFEE 12/100GR,000ISF1ZS,Committed,0.0,2026-09-17,2026-10-21,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1337,TD Wholesale  instant Jars 100g
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,6320923397,*TDL PKS/CMT/ORG KCUP DISPLAY 48/12CT,000ISF3XB,Planned,0.0,2026-09-25,2026-09-25,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1362,TD Sobeys C6 Clearout Funding BOI Displays
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSHSP-192/540,SOUPS 192/540ML,000ISEZDJ,Planned,0.0,2026-10-14,2026-10-21,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1369,TD Sobeys C5F26 540ml BPG
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSHHB-12/425,HOT BOWLS 12/425GR,000ISEZDJ,Planned,0.0,2026-10-14,2026-10-21,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1371,TD Sobeys C5F26 540ml BPG
mom,Promo status outside dashboard methodology,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000JGL0RF,Pending,0.0,2026-10-22,2026-11-25,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1373,TD Sobeys C6F26 75k LS
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSHSP,SOUPS,000J6XSHH,Committed,0.0,2026-10-22,2026-10-28,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1375,TD Sobeys C6F26 Silver package Soups 284ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDNC-32/10,NCOMP 32/10CT,000ISEZE5,Planned,0.0,2026-10-22,2026-11-25,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1380,TD Sobeys C6F26 Instant & Nespresso
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDL,TDL CAN,000ISEZF3,Planned,0.0,2026-10-31,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1424,TD Sob ATL Gift Gala Sponsor
mom,Promo status outside dashboard methodology,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-4/30,SS KCOMP 4/30CT,000JGL0S5,Pending,0.0,2026-11-12,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1432,TD Freshco Holiday event LS
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDSSKC-16/30,SS KCOMP 16/30CT,000ISF1VH,Planned,0.0,2026-11-12,2026-12-31,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1438,TD Freshco TH 30ct/Large Tins Holiday event
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDPS-6/473,SAUCES 6/473ML,000JGSZSS,Planned,0.0,2026-11-20,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1443,TD Sobeys C7F26 Popeyes Bronze Package Sauce
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,August,TDDCR-6/750,CREAMER 6/750ML,000ISEWBE,Planned,0.0,2026-11-27,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1446,TD Wholesale TH Creamers 750ml
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,TDL,TDL CAN,000ITPMZC,Committed,0.0,2026-01-01,2026-01-31,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1485,TD 2026 Amzn B2B $50k Accrual - monthly payment January
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,TDL,TDL CAN,000ITPMUK,Committed,0.0,2026-05-31,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1487,TD 2026 Amzn Marketing Co-Op $100k annual
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,TDTB-6/20,TEA BAG 6/20CT,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1489,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,6320917204,TDL VANILLA BLACK TEA 6/20 CT,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1490,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,6320915575,TDL POTATO BACON 12/540 ML,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1491,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,6320918583,TDL NCOMP DECAF ESPRESSO 10/10 CT,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1492,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,6320919832,TDL NCOMP DARK LUNGO 10/10 CT,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1493,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,6320918580,TDL NCOMP CLASSIC LUNGO 10/10 CT,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1494,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,6320919834,TDL NCOMP CARAMEL ESPRESSO 10/10 CT,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1495,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
mom,Fcst Inc Cases is not positive,Amazon,NA-AMAZON CANADA,2026,August,6320918581,TDL NCOMP BRIGHT ESPRESSO 10/10 CT,000IWFCGD,Closed,0.0,2026-01-26,2026-01-26,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,1496,TD 2026 Amzn Business - Jan Bulk Buy Offer - Kcup 12ct
